id,image_name,label,text_extracted,text_processed
398,image_399.jpg,not_offensive,,
399,image_400.png,not_offensive,,
400,image_401.jpg,offensive,,
401,image_402.jpg,offensive,,
402,image_403.jpg,offensive,,
403,image_404.jpg,offensive,,
404,image_405.jpg,not_offensive,,
405,image_406.jpg,not_offensive,,
406,image_407.jpg,offensive,,
407,image_408.jpg,hateful_offensive,,
408,image_409.jpg,not_offensive,,
409,image_410.png,not_offensive,,
410,image_411.jpeg,offensive,,
411,image_412.jpg,offensive,,
412,image_413.jpg,not_offensive,,
413,image_414.jpg,offensive,,
414,image_415.jpg,offensive,,
415,image_416.jpg,not_offensive,,
416,image_417.jpg,not_offensive,,
417,image_418.jpg,offensive,,
418,image_419.png,offensive,,
419,image_420.jpg,not_offensive,,
420,image_421.jpeg,hateful_offensive,,
421,image_422.jpg,offensive,,
422,image_423.jpg,hateful_offensive,,
423,image_424.jpg,offensive,,
424,image_425.jpeg,not_offensive,,
425,image_426.jpg,not_offensive,,
426,image_427.jpg,not_offensive,,
427,image_428.jpg,offensive,,
428,image_429.jpg,offensive,,
429,image_430.jpeg,not_offensive,,
430,image_431.jpg,offensive,,
431,image_432.jpg,offensive,,
432,image_433.jpg,not_offensive,,
433,image_434.jpg,not_offensive,,
434,image_435.jpg,offensive,,
435,image_436.jpg,not_offensive,,
436,image_437.jpg,not_offensive,,
437,image_438.jpg,not_offensive,,
438,image_439.jpg,not_offensive,,
439,image_440.jpg,not_offensive,,
440,image_441.jpg,offensive,,
441,image_442.jpg,offensive,,
442,image_443.jpg,not_offensive,,
443,image_444.jpg,not_offensive,,
444,image_445.jpg,not_offensive,,
445,image_446.jpg,not_offensive,,
446,image_447.jpg,not_offensive,,
447,image_448.jpg,offensive,,
448,image_449.jpg,not_offensive,,
449,image_450.jpg,not_offensive,,
450,image_451.jpg,offensive,,
451,image_452.jpg,offensive,,
452,image_453.jpg,not_offensive,,
453,image_454.jpg,not_offensive,,
454,image_455.jpg,offensive,,
455,image_456.jpg,not_offensive,,
456,image_457.jpg,offensive,,
457,image_458.jpg,offensive,,
458,image_459.jpg,offensive,,
459,image_460.jpg,offensive,,
460,image_461.jpg,offensive,,
461,image_462.jpeg,not_offensive,,
462,image_463.jpg,offensive,,
463,image_464.jpg,not_offensive,,
464,image_465.jpg,offensive,,
465,image_466.jpeg,not_offensive,,
466,image_467.jpeg,offensive,,
467,image_468.jpg,offensive,,
468,image_469.jpg,offensive,,
469,image_470.jpeg,offensive,,
470,image_471.jpg,not_offensive,,
471,image_472.jpg,offensive,,
472,image_473.jpg,offensive,,
473,image_474.jpg,not_offensive,,
474,image_475.jpg,not_offensive,,
475,image_476.jpg,offensive,,
476,image_477.jpg,offensive,,
477,image_478.jpg,offensive,,
478,image_479.jpg,offensive,,
479,image_480.jpg,not_offensive,,
480,image_481.jpg,not_offensive,,
481,image_482.jpg,offensive,,
482,image_483.jpg,not_offensive,,
483,image_484.jpg,not_offensive,,
484,image_485.jpg,offensive,,
485,image_486.png,not_offensive,,
486,image_487.jpg,offensive,,
487,image_488.jpg,offensive,,
488,image_489.jpg,offensive,,
489,image_490.jpg,offensive,,
490,image_491.jpg,offensive,,
491,image_492.jpg,not_offensive,,
492,image_493.png,not_offensive,,
493,image_494.jpg,offensive,,
494,image_495.png,not_offensive,,
495,image_496.png,offensive,,
496,image_497.jpg,offensive,,
497,image_498.jpg,not_offensive,,
498,image_499.png,not_offensive,,
499,image_500.png,not_offensive,,
500,image_501.jpg,not_offensive,,
501,image_502.jpg,offensive,,
502,image_503.jpg,hateful_offensive,,
503,image_504.png,offensive,,
504,image_505.png,offensive,,
505,image_506.png,offensive,,
506,image_507.png,offensive,,
507,image_508.png,not_offensive,,
508,image_509.png,offensive,,
509,image_510.jpg,offensive,,
510,image_511.jpg,offensive,,
511,image_512.jpg,offensive,,
512,image_513.jpg,not_offensive,,
513,image_514.png,offensive,,
514,image_515.jpg,offensive,,
515,image_516.jpg,offensive,,
516,image_517.jpg,offensive,,
517,image_518.jpg,not_offensive,,
518,image_519.png,offensive,,
519,image_520.jpg,offensive,,
520,image_521.jpg,offensive,,
521,image_522.jpg,offensive,,
522,image_523.jpg,offensive,,
523,image_524.jpg,not_offensive,,
524,image_525.jpg,offensive,,
525,image_526.jpg,offensive,,
526,image_527.png,offensive,,
527,image_528.jpg,not_offensive,,
528,image_529.jpg,not_offensive,,
529,image_530.jpg,not_offensive,,
530,image_531.jpg,not_offensive,,
531,image_532.jpg,not_offensive,,
532,image_533.png,not_offensive,,
533,image_534.JPG,not_offensive,,
534,image_535.jpg,not_offensive,,
535,image_536.jpg,offensive,,
536,image_537.jpg,not_offensive,,
537,image_538.jpg,offensive,,
538,image_539.jpg,offensive,,
539,image_540.jpg,not_offensive,,
540,image_541.jpg,offensive,,
541,image_542.jpg,offensive,,
542,image_543.jpg,not_offensive,,
543,image_544.jpg,offensive,,
544,image_545.jpg,not_offensive,,
545,image_546.jpg,offensive,,
546,image_547.jpg,not_offensive,,
547,image_548.jpg,offensive,,
548,image_549.png,offensive,,
549,image_550.png,not_offensive,,
550,image_551.jpg,offensive,,
551,image_552.jpg,not_offensive,,
552,image_553.jpg,not_offensive,,
553,image_554.jpg,not_offensive,,
554,image_555.jpg,offensive,,
555,image_556.jpg,offensive,,
556,image_557.jpg,not_offensive,,
557,image_558.jpg,not_offensive,,
558,image_559.jpg,offensive,,
559,image_560.png,offensive,,
560,image_561.jpg,offensive,,
561,image_562.jpg,not_offensive,,
562,image_563.jpg,not_offensive,,
563,image_564.jpg,offensive,,
564,image_565.jpg,offensive,,
565,image_566.jpg,offensive,,
566,image_567.jpg,not_offensive,,
567,image_568.jpg,offensive,,
568,image_569.jpg,offensive,,
569,image_570.jpg,offensive,,
570,image_571.jpg,offensive,,
571,image_572.jpg,offensive,,
572,image_573.jpg,offensive,,
573,image_574.jpg,not_offensive,,
574,image_575.jpg,offensive,,
575,image_576.jpg,offensive,,
576,image_577.jpg,offensive,,
577,image_578.jpg,offensive,,
578,image_579.png,offensive,,
579,image_580.png,not_offensive,,
580,image_581.jpg,not_offensive,,
581,image_582.jpg,offensive,,
582,image_583.jpg,offensive,,
583,image_584.jpg,offensive,,
584,image_585.jpg,offensive,,
585,image_586.jpg,offensive,,
586,image_587.jpg,offensive,,
587,image_588.jpg,offensive,,
588,image_589.png,hateful_offensive,,
589,image_590.png,offensive,,
590,image_591.jpg,offensive,,
591,image_592.png,hateful_offensive,,
592,image_593.jpg,offensive,,
593,image_594.jpg,not_offensive,,
594,image_595.png,offensive,,
595,image_596.jpg,offensive,,
596,image_597.jpg,not_offensive,,
597,image_598.jpg,offensive,,
598,image_599.png,offensive,,
599,image_600.jpg,offensive,,
600,image_601.jpg,offensive,,
601,image_602.jpg,offensive,,
602,image_603.jpg,offensive,,
603,image_604.jpg,offensive,,
604,image_605.jpg,offensive,,
605,image_606.jpg,not_offensive,,
606,image_607.jpg,offensive,,
607,image_608.png,offensive,,
608,image_609.jpg,offensive,,
609,image_610.jpg,not_offensive,,
610,image_611.jpg,hateful_offensive,,
611,image_612.jpg,not_offensive,,
612,image_613.jpg,not_offensive,,
613,image_614.jpg,offensive,,
614,image_615.jpg,not_offensive,,
615,image_616.jpg,offensive,,
616,image_617.jpg,hateful_offensive,,
617,image_618.jpg,offensive,,
618,image_619.jpg,offensive,,
619,image_620.png,not_offensive,,
620,image_621.jpg,not_offensive,,
621,image_622.jpg,offensive,,
622,image_623.jpg,offensive,,
623,image_624.jpg,offensive,,
624,image_625.jpg,not_offensive,,
625,image_626.jpg,not_offensive,,
626,image_627.jpg,offensive,,
627,image_628.png,offensive,,
628,image_629.jpg,not_offensive,,
629,image_630.jpg,offensive,,
630,image_631.jpg,not_offensive,,
631,image_632.jpg,not_offensive,,
632,image_633.jpg,not_offensive,,
633,image_634.jpg,not_offensive,,
634,image_635.jpg,offensive,,
635,image_636.jpg,not_offensive,,
636,image_637.png,offensive,,
637,image_638.jpg,not_offensive,,
638,image_639.jpg,not_offensive,,
639,image_640.jpg,not_offensive,,
640,image_641.jpg,offensive,,
641,image_642.jpg,not_offensive,,
642,image_643.jpg,not_offensive,,
643,image_644.png,offensive,,
644,image_645.jpg,offensive,,
645,image_646.jpg,offensive,,
646,image_647.png,offensive,,
647,image_648.jpg,offensive,,
648,image_649.png,offensive,,
649,image_650.jpg,not_offensive,,
650,image_651.jpg,offensive,,
651,image_652.jpg,offensive,,
652,image_653.jpg,offensive,,
653,image_654.jpg,offensive,,
654,image_655.jpg,not_offensive,,
655,image_656.jpg,offensive,,
656,image_657.jpg,offensive,,
657,image_658.jpg,offensive,,
658,image_659.jpg,offensive,,
659,image_660.jpg,offensive,,
660,image_661.jpg,offensive,,
661,image_662.jpg,offensive,,
662,image_663.jpg,not_offensive,,
663,image_664.jpg,offensive,,
664,image_665.jpg,offensive,,
665,image_666.jpg,offensive,,
666,image_667.jpg,offensive,,
667,image_668.jpg,offensive,,
668,image_669.jpg,not_offensive,,
669,image_670.jpg,offensive,,
670,image_671.png,hateful_offensive,,
671,image_672.jpg,hateful_offensive,,
672,image_673.png,offensive,,
673,image_674.jpg,offensive,,
674,image_675.jpg,not_offensive,,
675,image_676.jpg,offensive,,
676,image_677.jpg,offensive,,
677,image_678.jpg,not_offensive,,
678,image_679.jpg,offensive,,
679,image_680.jpg,not_offensive,,
680,image_681.jpg,offensive,,
681,image_682.jpeg,offensive,,
682,image_683.jpeg,offensive,,
683,image_684.jpg,offensive,,
684,image_685.jpg,offensive,,
685,image_686.jpg,offensive,,
686,image_687.jpg,offensive,,
687,image_688.jpg,offensive,,
688,image_689.jpg,offensive,,
689,image_690.jpg,offensive,,
690,image_691.png,not_offensive,,
691,image_692.jpg,not_offensive,,
692,image_693.jpg,not_offensive,,
693,image_694.jpg,not_offensive,,
694,image_695.jpg,not_offensive,,
695,image_696.jpg,not_offensive,,
696,image_697.jpg,offensive,,
697,image_698.jpg,offensive,,
698,image_699.jpg,offensive,,
699,image_700.png,not_offensive,,
700,image_701.jpg,not_offensive,,
701,image_702.jpg,hateful_offensive,,
702,image_703.jpg,offensive,,
703,image_704.jpg,offensive,,
704,image_705.jpg,not_offensive,,
705,image_706.jpg,not_offensive,,
706,image_707.png,not_offensive,,
707,image_708.png,not_offensive,,
708,image_709.jpg,offensive,,
709,image_710.jpg,not_offensive,,
710,image_711.png,offensive,,
711,image_712.jpg,offensive,,
712,image_713.png,not_offensive,,
713,image_714.png,offensive,,
714,image_715.jpg,offensive,,
715,image_716.jpg,not_offensive,,
716,image_717.jpg,not_offensive,,
717,image_718.png,not_offensive,,
718,image_719.png,not_offensive,,
719,image_720.jpg,not_offensive,,
720,image_721.jpg,offensive,,
721,image_722.jpg,not_offensive,,
722,image_723.png,offensive,,
723,image_724.png,not_offensive,,
724,image_725.png,not_offensive,,
725,image_726.png,offensive,,
726,image_727.jpg,not_offensive,,
727,image_728.png,not_offensive,,
728,image_729.png,offensive,,
729,image_730.png,not_offensive,,
730,image_731.png,not_offensive,,
731,image_732.jpg,offensive,,
732,image_733.jpg,not_offensive,,
733,image_734.jpg,offensive,,
734,image_735.jpg,offensive,,
735,image_736.jpg,not_offensive,,
736,image_737.jpg,hateful_offensive,,
737,image_738.jpg,not_offensive,,
738,image_739.jpeg,offensive,,
739,image_740.jpg,not_offensive,,
740,image_741.jpg,offensive,,
741,image_742.jpg,offensive,,
742,image_743.jpg,not_offensive,,
743,image_744.jpg,offensive,,
744,image_745.jpg,offensive,,
745,image_746.png,not_offensive,,
746,image_747.jpg,offensive,,
747,image_748.jpg,offensive,,
748,image_749.jpg,offensive,,
749,image_750.jpg,not_offensive,,
750,image_751.jpg,offensive,,
751,image_752.png,offensive,,
752,image_753.jpg,offensive,,
753,image_754.jpg,not_offensive,,
754,image_755.jpg,not_offensive,,
755,image_756.jpg,offensive,,
756,image_757.jpg,not_offensive,,
757,image_758.PNG,offensive,,
758,image_759.jpg,offensive,,
759,image_760.jpg,offensive,,
760,image_761.png,offensive,,
761,image_762.JPG,not_offensive,,
762,image_763.JPG,hateful_offensive,,
763,image_764.jpg,offensive,,
764,image_765.jpg,offensive,,
765,image_766.jpg,offensive,,
766,image_767.jpg,offensive,,
767,image_768.jpg,not_offensive,,
768,image_769.jpg,offensive,,
769,image_770.jpg,not_offensive,,
770,image_771.jpg,offensive,,
771,image_772.png,offensive,,
772,image_773.jpg,offensive,,
773,image_774.jpg,not_offensive,,
774,image_775.jpg,not_offensive,,
775,image_776.jpg,not_offensive,,
776,image_777.jpg,offensive,,
777,image_778.jpg,not_offensive,,
778,image_779.jpg,offensive,,
779,image_780.jpg,not_offensive,,
780,image_781.png,not_offensive,,
781,image_782.jpg,offensive,,
782,image_783.jpg,offensive,,
783,image_784.jpg,offensive,,
784,image_785.png,not_offensive,,
785,image_786.png,offensive,,
786,image_787.jpg,hateful_offensive,,
787,image_788.jpg,not_offensive,,
788,image_789.jpeg,offensive,,
789,image_790.jpg,offensive,,
790,image_791.jpg,not_offensive,,
791,image_792.png,offensive,,
792,image_793.jpg,not_offensive,,
793,image_794.png,not_offensive,,
794,image_795.jpg,not_offensive,,
795,image_796.png,offensive,,
796,image_797.png,offensive,,
797,image_798.jpg,not_offensive,,
798,image_799.jpg,not_offensive,,
799,image_800.png,not_offensive,,
800,image_801.jpg,offensive,,
801,image_802.jpg,offensive,,
802,image_803.jpg,hateful_offensive,,
803,image_804.jpg,offensive,,
804,image_805.jpeg,not_offensive,,
805,image_806.jpeg,not_offensive,,
806,image_807.jpg,not_offensive,,
807,image_808.jpg,not_offensive,,
808,image_809.jpg,not_offensive,,
809,image_810.jpg,offensive,,
810,image_811.jpg,offensive,,
811,image_812.jpg,offensive,,
812,image_813.jpg,offensive,,
813,image_814.jpg,not_offensive,,
814,image_815.jpeg,not_offensive,,
815,image_816.jpg,offensive,,
816,image_817.jpg,offensive,,
817,image_818.jpg,offensive,,
818,image_819.jpg,not_offensive,,
819,image_820.jpg,offensive,,
820,image_821.jpg,not_offensive,,
821,image_822.jpg,offensive,,
822,image_823.jpg,not_offensive,,
823,image_824.jpg,offensive,,
824,image_825.jpg,offensive,,
825,image_826.jpg,offensive,,
826,image_827.jpg,offensive,,
827,image_828.jpg,offensive,,
828,image_829.jpg,not_offensive,,
829,image_830.jpg,not_offensive,,
830,image_831.jpg,not_offensive,,
831,image_832.jpg,offensive,,
832,image_833.jpg,offensive,,
833,image_834.jpg,offensive,,
834,image_835.jpg,offensive,,
835,image_836.jpeg,offensive,,
836,image_837.jpg,offensive,,
837,image_838.jpg,not_offensive,,
838,image_839.jpg,offensive,,
839,image_840.jpg,offensive,,
840,image_841.jpg,not_offensive,,
